2021-03-03 10:49:11.050 ERROR 1982 --- [pool-35-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:49:52.965  INFO 1982 --- [XNIO-1 I/O-4] lavalink.server.io.SocketServer          : Connection closed from /127.0.0.1:65036 -- CloseStatus[code=1006, reason=]
2021-03-03 10:49:52.966  INFO 1982 --- [XNIO-1 I/O-4] lavalink.server.io.SocketContext         : Shutting down 0 playing players.
2021-03-03 10:50:12.584  INFO 1982 --- [XNIO-1 task-15] l.server.io.HandshakeInterceptorImpl     : Incoming connection from /127.0.0.1:52452
2021-03-03 10:50:12.612  INFO 1982 --- [XNIO-1 task-15] lavalink.server.io.SocketServer          : Connection successfully established from /127.0.0.1:52452
2021-03-03 10:50:12.616  WARN 1982 --- [pool-36-thread-1] oshi.software.os.mac.MacOSVersionInfoEx  : Unable to parse version 10.16 to a codename.
2021-03-03 10:50:12.617 ERROR 1982 --- [pool-36-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:51:12.694 ERROR 1982 --- [pool-36-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:52:12.690 ERROR 1982 --- [pool-36-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:53:12.689 ERROR 1982 --- [pool-36-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:53:27.429  INFO 1982 --- [XNIO-1 I/O-4] lavalink.server.io.SocketServer          : Connection closed from /127.0.0.1:52452 -- CloseStatus[code=1006, reason=]
2021-03-03 10:53:27.430  INFO 1982 --- [XNIO-1 I/O-4] lavalink.server.io.SocketContext         : Shutting down 0 playing players.
2021-03-03 10:53:47.875  INFO 1982 --- [XNIO-1 task-16] l.server.io.HandshakeInterceptorImpl     : Incoming connection from /127.0.0.1:52547
2021-03-03 10:53:47.890  INFO 1982 --- [XNIO-1 task-16] lavalink.server.io.SocketServer          : Connection successfully established from /127.0.0.1:52547
2021-03-03 10:53:47.890  WARN 1982 --- [pool-37-thread-1] oshi.software.os.mac.MacOSVersionInfoEx  : Unable to parse version 10.16 to a codename.
2021-03-03 10:53:47.892 ERROR 1982 --- [pool-37-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:54:47.897 ERROR 1982 --- [pool-37-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:54:49.899  INFO 1982 --- [XNIO-1 I/O-3] lavalink.server.io.SocketServer          : Connection closed from /127.0.0.1:52547 -- CloseStatus[code=1006, reason=]
2021-03-03 10:54:49.900  INFO 1982 --- [XNIO-1 I/O-3] lavalink.server.io.SocketContext         : Shutting down 0 playing players.
2021-03-03 10:55:02.931  INFO 1982 --- [XNIO-1 task-17] l.server.io.HandshakeInterceptorImpl     : Incoming connection from /127.0.0.1:52582
2021-03-03 10:55:02.939  INFO 1982 --- [XNIO-1 task-17] lavalink.server.io.SocketServer          : Connection successfully established from /127.0.0.1:52582
2021-03-03 10:55:02.940  WARN 1982 --- [pool-38-thread-1] oshi.software.os.mac.MacOSVersionInfoEx  : Unable to parse version 10.16 to a codename.
2021-03-03 10:55:02.943 ERROR 1982 --- [pool-38-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:55:32.233  INFO 1982 --- [XNIO-1 I/O-2] lavalink.server.io.SocketServer          : Connection closed from /127.0.0.1:52582 -- CloseStatus[code=1006, reason=]
2021-03-03 10:55:32.235  INFO 1982 --- [XNIO-1 I/O-2] lavalink.server.io.SocketContext         : Shutting down 0 playing players.
2021-03-03 10:56:05.195  INFO 1982 --- [XNIO-1 task-18] l.server.io.HandshakeInterceptorImpl     : Incoming connection from /127.0.0.1:52626
2021-03-03 10:56:05.202  INFO 1982 --- [XNIO-1 task-18] lavalink.server.io.SocketServer          : Connection successfully established from /127.0.0.1:52626
2021-03-03 10:56:05.204  WARN 1982 --- [pool-39-thread-1] oshi.software.os.mac.MacOSVersionInfoEx  : Unable to parse version 10.16 to a codename.
2021-03-03 10:56:05.206 ERROR 1982 --- [pool-39-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:57:05.208 ERROR 1982 --- [pool-39-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:58:05.212 ERROR 1982 --- [pool-39-thread-1] oshi.software.os.mac.MacOperatingSystem  : Failed syctl call: kern.procargs2, Error code: 22
2021-03-03 10:58:59.328  INFO 1982 --- [XNIO-1 I/O-2] lavalink.server.io.SocketServer          : Connection closed from /127.0.0.1:52626 -- CloseStatus[code=1006, reason=]
